"Year","Month","Year_Month","flow_mm","volwt_Ca","volwt_Mg","volwt_K","volwt_Na","volwt_Al_Ferron","volwt_TMAl","volwt_OMAl","volwt_Al_ICP","volwt_NH4","volwt_SO4","volwt_NO3","volwt_Cl","volwt_PO4","volwt_DOC","volwt_TDN","volwt_DON","volwt_DIC","volwt_SiO2","volwt_Mn","volwt_Fe","volwt_F","volwt_H","volwt_pH","volwt_SpecCond","volwt_ANC"
1964,"05","1964-05",82.296,1.27,0.31,0.16,0.73,0.315,-888.888,-888.888,-888.88,0.029,5.94,0.302,0.37,-888.888,-888.88,-888.88,-888.88,-888.88,3.63,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"06","1964-06",3.784,1.21,0.35,0.09,1.15,0.22,-888.888,-888.888,-888.88,0.063,5.96,0.094,0.36,-888.888,-888.88,-888.88,-888.88,-888.88,4.83,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"07","1964-07",6.684,1.09,0.33,0.09,1.05,0.203,-888.888,-888.888,-888.88,0.042,6.27,0.061,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,5.37,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"08","1964-08",20.479,0.98,0.34,0.1,0.92,0.25,-888.888,-888.888,-888.88,0.165,6.38,0.081,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,4.8,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"09","1964-09",2.175,1.09,0.36,0.07,1.14,0.182,-888.888,-888.888,-888.88,0.043,6.57,0.053,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,5.95,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"10","1964-10",7.448,0.82,0.37,0.37,1.38,0.151,-888.888,-888.888,-888.88,0.113,6.67,0.066,0.62,-888.888,-888.88,-888.88,-888.88,-888.88,6.43,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"11","1964-11",60.695,0.86,0.42,0.26,0.93,0.211,-888.888,-888.888,-888.88,0.063,6.34,0.313,0.69,-888.888,-888.88,-888.88,-888.88,-888.88,4.74,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"12","1964-12",79.98,0.97,0.36,0.2,0.79,0.256,-888.888,-888.888,-888.88,0.049,6.18,0.922,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,4.27,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"01","1965-01",26.805,0.87,0.36,0.17,0.87,0.298,-888.888,-888.888,-888.88,0.044,6.16,0.958,0.76,-888.888,-888.88,-888.88,-888.88,-888.88,4.64,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"02","1965-02",30.561,0.93,0.4,0.24,0.83,0.236,-888.888,-888.888,-888.88,0.055,5.84,0.881,0.57,-888.888,-888.88,-888.88,-888.88,-888.88,4.56,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"03","1965-03",37.895,1.03,0.41,0.19,0.95,0.231,-888.888,-888.888,-888.88,0.037,5.97,0.908,0.77,-888.888,-888.88,-888.88,-888.88,-888.88,4.48,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"04","1965-04",179.082,1,0.34,0.2,0.75,0.335,-888.888,-888.888,-888.88,0.058,5.65,1.528,0.51,-888.888,-888.88,-888.88,-888.88,-888.88,3.65,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"05","1965-05",39.864,1.04,0.31,0.2,0.81,0.316,-888.888,-888.888,-888.88,0.032,6.01,0.443,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,4.01,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"06","1965-06",15.401,0.99,0.37,0.1,1.01,0.235,-888.888,-888.888,-888.88,0.048,6.03,0.201,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,5.34,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"07","1965-07",5.02,1.13,0.36,0.08,1.11,0.225,-888.888,-888.888,-888.88,0.026,6.23,0.061,0.43,-888.888,-888.88,-888.88,-888.88,-888.88,5.37,-888.88,-888.88,-888.88,0.0114,4.94,25.74,-888.888
1965,"08","1965-08",1.336,1.17,0.39,0.14,1.35,0.201,-888.888,-888.888,-888.88,0.071,6.85,0.135,0.48,-888.888,-888.88,-888.88,-888.88,-888.88,6.82,-888.88,-888.88,-888.88,0.0082,5.08,27.95,-888.888
1965,"09","1965-09",46.215,1.41,0.38,0.08,1.11,0.231,-888.888,-888.888,-888.88,0.079,6.93,0.07,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,6.15,-888.88,-888.88,-888.88,0.0097,5.01,28.39,-888.888
1965,"10","1965-10",76.798,1.43,0.36,0.19,0.84,0.301,-888.888,-888.888,-888.88,0.099,6.6,0.083,0.49,-888.888,-888.88,-888.88,-888.88,-888.88,4.38,-888.88,-888.88,-888.88,0.011,4.96,25.29,-888.888
1965,"11","1965-11",91.768,1.42,0.37,0.18,0.87,0.254,-888.888,-888.888,-888.88,0.479,6.79,0.226,0.74,-888.888,-888.88,-888.88,-888.88,-888.88,4.28,-888.88,-888.88,-888.88,0.0135,4.87,25.77,-888.888
1965,"12","1965-12",30.595,1.46,0.38,0.17,1.01,0.281,-888.888,-888.888,-888.88,0.133,6.37,0.496,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,4.84,-888.88,-888.88,-888.88,0.0082,5.08,22.94,-888.888
1966,"01","1966-01",33.865,1.49,0.41,0.17,0.96,0.284,-888.888,-888.888,-888.88,0.082,6.62,0.722,0.63,-888.888,-888.88,-888.88,-888.88,-888.88,4.6,-888.88,-888.88,-888.88,0.0158,4.8,23.43,-888.888
1966,"02","1966-02",21.625,1.4,0.41,0.21,1.04,0.188,-888.888,-888.888,-888.88,0.342,6.05,0.692,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,4.92,-888.88,-888.88,-888.88,0.0069,5.16,22.5,-888.888
1966,"03","1966-03",114.7,1.44,0.41,0.22,0.85,0.264,-888.888,-888.888,-888.88,0.111,5.83,1.227,0.62,-888.888,-888.88,-888.88,-888.88,-888.88,3.92,-888.88,-888.88,-888.88,0.0097,5.01,23.07,-888.888
1966,"04","1966-04",198.961,1.34,0.33,0.17,0.71,0.406,-888.888,-888.888,-888.88,0.027,5.91,1.68,0.46,-888.888,-888.88,-888.88,-888.88,-888.88,3.5,-888.88,-888.88,-888.88,0.0132,4.88,23.97,-888.888
1966,"05","1966-05",120.234,1.27,0.31,0.19,0.71,0.382,-888.888,-888.888,-888.88,0.049,6.12,0.729,0.62,-888.888,-888.88,-888.88,-888.88,-888.88,3.58,-888.88,-888.88,-888.88,0.0147,4.83,23.65,-888.888
1966,"06","1966-06",41.262,1.21,0.34,0.11,0.94,0.252,-888.888,-888.888,-888.88,0.103,6.16,0.24,0.61,-888.888,-888.88,-888.88,-888.88,-888.88,4.25,-888.88,-888.88,-888.88,0.011,4.96,22.38,-888.888
1966,"07","1966-07",8.768,1.29,0.39,0.08,1.09,0.253,-888.888,-888.888,-888.88,0.029,6.45,0.2,0.69,-888.888,-888.88,-888.88,-888.88,-888.88,5.56,-888.88,-888.88,-888.88,0.0084,5.08,22.83,-888.888
1966,"08","1966-08",31.847,1.3,0.39,0.16,0.84,0.414,-888.888,-888.888,-888.88,0.311,6.6,0.244,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,5.15,-888.88,-888.88,-888.88,0.0165,4.78,24.37,-888.888
1966,"09","1966-09",26.79,1.16,0.36,0.04,0.98,0.284,-888.888,-888.888,-888.88,0.093,6.49,0.133,0.51,-888.888,-888.88,-888.88,-888.88,-888.88,6.14,-888.88,-888.88,-888.88,0.0117,4.93,22.97,-888.888
1966,"10","1966-10",51.698,1.13,0.39,0.25,0.92,0.205,-888.888,-888.888,-888.88,0.076,6.52,0.082,0.53,-888.888,-888.88,-888.88,-888.88,-888.88,5.25,-888.88,-888.88,-888.88,0.01,5,22.44,-888.888
1966,"11","1966-11",137.748,1.23,0.33,0.16,0.8,0.262,-888.888,-888.888,-888.88,0.026,6.24,0.147,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,5.18,-888.88,-888.88,-888.88,0.0108,4.97,22.95,-888.888
1966,"12","1966-12",57.655,1.24,0.34,0.14,0.86,0.292,-888.888,-888.888,-888.88,0.032,5.89,0.351,0.53,-888.888,-888.88,-888.88,-888.88,-888.88,4.92,-888.88,-888.88,-888.88,0.0117,4.93,23.84,-888.888
1967,"01","1967-01",25.701,1.35,0.39,0.17,0.99,0.234,-888.888,-888.888,-888.88,0.044,5.59,0.831,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,4.91,-888.88,-888.88,-888.88,0.0093,5.03,23.05,-888.888
1967,"02","1967-02",15.968,1.3,0.41,0.19,1.05,0.24,-888.888,-888.888,-888.88,0.056,6.33,0.861,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,5.15,-888.88,-888.88,-888.88,0.0253,4.6,22.41,-888.888
1967,"03","1967-03",42.926,1.34,0.4,0.25,0.92,0.293,-888.888,-888.888,-888.88,0.056,5.64,1.305,0.51,-888.888,-888.88,-888.88,-888.88,-888.88,4.4,-888.88,-888.88,-888.88,0.0098,5.01,23.37,-888.888
1967,"04","1967-04",269.623,1.35,0.33,0.27,0.66,0.437,-888.888,-888.888,-888.88,0.02,5.85,1.485,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,3.35,-888.88,-888.88,-888.88,0.0163,4.79,24.47,-888.888
1967,"05","1967-05",136.342,1.22,0.31,0.19,0.73,0.353,-888.888,-888.888,-888.88,0.005,6.23,0.358,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,3.7,-888.88,-888.88,-888.88,0.0133,4.87,22.62,-888.888
1967,"06","1967-06",24.172,1.25,0.34,0.14,0.99,0.284,-888.888,-888.888,-888.88,0.027,6.88,0.138,0.6,-888.888,-888.88,-888.88,-888.88,-888.88,4.49,-888.88,-888.88,-888.88,0.0118,4.93,22.87,-888.888
1967,"07","1967-07",12.72,1.27,0.35,0.09,1.16,0.229,-888.888,-888.888,-888.88,0.05,6.74,0.095,0.59,-888.888,-888.88,-888.88,-888.88,-888.88,5.36,-888.88,-888.88,-888.88,0.017,4.77,22.15,-888.888
1967,"08","1967-08",13.622,1.41,0.34,0.11,1.02,0.258,-888.888,-888.888,-888.88,0.027,6.84,0.385,0.49,-888.888,-888.88,-888.88,-888.88,-888.88,4.75,-888.88,-888.88,-888.88,0.0112,4.95,25.55,-888.888
1967,"09","1967-09",36.067,1.29,0.34,0.11,1.11,0.235,-888.888,-888.888,-888.88,0.038,6.88,0.124,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,4.64,-888.88,-888.88,-888.88,0.009,5.04,23.39,-888.888
1967,"10","1967-10",101.126,1.45,0.36,0.22,0.91,0.29,-888.888,-888.888,-888.88,0.075,6.83,0.11,0.57,-888.888,-888.88,-888.88,-888.88,-888.88,4.09,-888.88,-888.88,-888.88,0.0093,5.03,24.13,-888.888
1967,"11","1967-11",77.062,1.43,0.37,0.19,0.88,0.32,-888.888,-888.888,-888.88,0.063,6.98,0.493,0.64,-888.888,-888.88,-888.88,-888.88,-888.88,3.88,-888.88,-888.88,-888.88,0.0096,5.02,23.37,-888.888
1967,"12","1967-12",79.114,1.36,0.37,0.18,0.88,0.31,-888.888,-888.888,-888.88,0.03,6.92,1.047,0.6,-888.888,-888.88,-888.88,-888.88,-888.88,4.08,-888.88,-888.88,-888.88,0.0125,4.9,23.71,-888.888
1968,"01","1968-01",18.011,1.16,0.38,0.18,1.09,0.243,-888.888,-888.888,-888.88,0.01,7.08,1.033,0.57,-888.888,-888.88,-888.88,-888.88,-888.88,5,-888.88,-888.88,-888.88,0.0095,5.02,22.38,-888.888
1968,"02","1968-02",39.453,1.21,0.41,0.21,1.06,0.241,-888.888,-888.888,-888.88,0.007,6.27,1.318,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,4.76,-888.88,-888.88,-888.88,0.0091,5.04,22.02,-888.888
1968,"03","1968-03",189.488,1.33,0.38,0.29,0.96,0.373,-888.888,-888.888,-888.88,0.006,5.6,2.722,0.56,-888.888,-888.88,-888.88,-888.88,-888.88,3.71,-888.88,-888.88,-888.88,0.0122,4.91,26,-888.888
1968,"04","1968-04",209.975,1.23,0.35,0.34,0.83,0.379,-888.888,-888.888,-888.88,0.017,5.31,1.951,0.53,-888.888,-888.88,-888.88,-888.88,-888.88,3.36,-888.88,-888.88,-888.88,0.0147,4.83,24.49,-888.888
1968,"05","1968-05",149.184,1.11,0.36,0.3,0.9,0.31,-888.888,-888.888,-888.88,0.006,6.03,0.647,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,3.43,-888.88,-888.88,-888.88,0.0124,4.91,22.33,-888.888
1968,"06","1968-06",112.879,1.16,0.35,0.2,0.83,0.294,-888.888,-888.888,-888.88,0.008,6.15,0.309,0.48,-888.888,-888.88,-888.88,-888.88,-888.88,3.78,-888.88,-888.88,-888.88,0.0128,4.89,22.87,-888.888
1968,"07","1968-07",15.784,1.09,0.33,0.12,0.99,0.278,-888.888,-888.888,-888.88,0.005,6.21,0.21,0.47,-888.888,-888.88,-888.88,-888.88,-888.88,4.43,-888.88,-888.88,-888.88,0.0122,4.91,23.42,-888.888
1968,"08","1968-08",1.841,1.32,0.39,0.15,1.41,0.191,-888.888,-888.888,-888.88,0.013,6.45,0.459,0.6,-888.888,-888.88,-888.88,-888.88,-888.88,6.17,-888.88,-888.88,-888.88,0.0081,5.09,23.46,-888.888
1968,"09","1968-09",3.802,1.23,0.39,0.18,1.47,0.18,-888.888,-888.888,-888.88,0.065,6.2,0.398,0.62,-888.888,-888.88,-888.88,-888.88,-888.88,6.24,-888.88,-888.88,-888.88,0.0074,5.13,23.85,-888.888
1968,"10","1968-10",7.995,1.18,0.39,0.4,1.57,0.188,-888.888,-888.888,-888.88,0.055,6.24,0.119,0.63,-888.888,-888.88,-888.88,-888.88,-888.88,6.15,-888.88,-888.88,-888.88,0.0072,5.14,24.23,-888.888
1968,"11","1968-11",33.452,1.36,0.45,0.35,1.24,0.213,-888.888,-888.888,-888.88,0.037,6.29,0.744,0.72,-888.888,-888.88,-888.88,-888.88,-888.88,5.24,-888.88,-888.88,-888.88,0.0114,4.94,24.61,-888.888
1968,"12","1968-12",53.515,1.51,0.41,0.27,0.96,0.251,-888.888,-888.888,-888.88,0.04,6.54,0.99,0.65,-888.888,-888.88,-888.88,-888.88,-888.88,4.61,-888.88,-888.88,-888.88,0.0144,4.84,25.06,-888.888
1969,"01","1969-01",26.086,1.37,0.38,0.22,1.03,0.208,-888.888,-888.888,-888.88,0.026,6.01,0.999,0.51,-888.888,-888.88,-888.88,-888.88,-888.88,4.93,-888.88,-888.88,-888.88,0.0112,4.95,23.9,-888.888
1969,"02","1969-02",18.888,1.36,0.4,0.24,1.08,0.19,-888.888,-888.888,-888.88,0.024,6.03,0.997,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,5.11,-888.88,-888.88,-888.88,0.0097,5.01,23.43,-888.888
1969,"03","1969-03",31.766,1.42,0.42,0.24,0.98,0.197,-888.888,-888.888,-888.88,0.01,5.93,1.353,0.6,-888.888,-888.88,-888.88,-888.88,-888.88,4.81,-888.88,-888.88,-888.88,0.0099,5.01,23.62,-888.888
1969,"04","1969-04",448.646,1.33,0.32,0.27,0.63,0.422,-888.888,-888.888,-888.88,0.005,5.35,1.899,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,2.51,-888.88,-888.88,-888.88,0.0183,4.74,24.08,-888.888
1969,"05","1969-05",142.535,1.24,0.29,0.25,0.78,0.378,-888.888,-888.888,-888.88,0.032,6,0.713,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,2.9,-888.88,-888.88,-888.88,0.0169,4.77,21.91,-888.888
1969,"06","1969-06",21.398,1.27,0.32,0.15,0.89,0.239,-888.888,-888.888,-888.88,0.038,6.03,0.189,0.49,-888.888,-888.88,-888.88,-888.88,-888.88,4.33,-888.88,-888.88,-888.88,0.0129,4.89,20.1,-888.888
1969,"07","1969-07",68.048,1.43,0.29,0.17,0.54,0.266,-888.888,-888.888,-888.88,0.083,5.99,0.391,0.46,-888.888,-888.88,-888.88,-888.88,-888.88,3.83,-888.88,-888.88,-888.88,0.0167,4.78,24.68,-888.888
1969,"08","1969-08",53.602,1.35,0.29,0.11,0.78,0.276,-888.888,-888.888,-888.88,0.076,5.84,0.124,0.45,-888.888,-888.88,-888.88,-888.88,-888.88,3.66,-888.88,-888.88,-888.88,0.0169,4.77,23.69,-888.888
1969,"09","1969-09",6.918,1.22,0.34,0.12,1.18,0.208,-888.888,-888.888,-888.88,0.036,6.63,0.131,0.45,-888.888,-888.88,-888.88,-888.88,-888.88,5.51,-888.88,-888.88,-888.88,0.01,5,22.97,-888.888
1969,"10","1969-10",17.044,1.16,0.42,0.54,1.24,0.162,-888.888,-888.888,-888.88,0.149,6.45,0.578,0.59,-888.888,-888.88,-888.88,-888.88,-888.88,5.42,-888.88,-888.88,-888.88,0.0082,5.09,22.9,-888.888
1969,"11","1969-11",119.148,1.6,0.4,0.29,0.91,0.309,-888.888,-888.888,-888.88,0.035,5.52,1.711,0.61,-888.888,-888.88,-888.88,-888.88,-888.88,4.45,-888.88,-888.88,-888.88,0.0152,4.82,26,-888.888
1969,"12","1969-12",115.845,1.66,0.38,0.21,0.91,0.376,-888.888,-888.888,-888.88,0.017,5.16,3.396,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,4.43,-888.88,-888.88,-888.88,0.0163,4.79,27.78,-888.888
1970,"01","1970-01",24.532,1.66,0.41,0.23,1.01,0.322,-888.888,-888.888,-888.88,0.019,5.58,3.339,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,4.98,-888.88,-888.88,-888.88,0.0149,4.83,27.1,-888.888
1970,"02","1970-02",67.085,1.87,0.44,0.3,0.93,0.329,-888.888,-888.888,-888.88,0.069,5.68,4.589,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,4.47,-888.88,-888.88,-888.88,0.0154,4.81,29.54,-888.888
1970,"03","1970-03",27.984,1.71,0.44,0.26,0.98,0.265,-888.888,-888.888,-888.88,0.018,5.39,3.835,0.46,-888.888,-888.88,-888.88,-888.88,-888.88,4.91,-888.88,-888.88,-888.88,0.0126,4.9,26.16,-888.888
1970,"04","1970-04",266.765,1.73,0.38,0.31,0.71,0.516,-888.888,-888.888,-888.88,0.049,5.11,5.326,0.37,-888.888,-888.88,-888.88,-888.88,-888.88,3.48,-888.88,-888.88,-888.88,0.0187,4.73,30.17,-888.888
1970,"05","1970-05",81.611,1.61,0.35,0.31,0.78,0.443,-888.888,-888.888,-888.88,0.013,5.08,3.126,0.4,-888.888,-888.88,-888.88,-888.88,-888.88,3.95,-888.88,-888.88,-888.88,0.0186,4.73,29.04,-888.888
1970,"06","1970-06",9.331,1.34,0.35,0.12,1.11,-888.888,-888.888,-888.888,-888.88,0.026,6.73,0.636,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,5.6,-888.88,-888.88,-888.88,0.0123,4.91,24.96,-888.888
1970,"07","1970-07",10.132,1.31,0.35,0.1,1.07,-888.888,-888.888,-888.888,-888.88,0.028,6.96,0.486,0.55,-888.888,-888.88,-888.88,-888.88,-888.88,5.56,-888.88,-888.88,-888.88,0.0122,4.91,24.27,-888.888
1970,"08","1970-08",14.988,1.45,0.41,0.49,1.14,-888.888,-888.888,-888.888,-888.88,0.031,7.24,0.677,0.65,-888.888,-888.88,-888.88,-888.88,-888.88,7.62,-888.88,-888.88,-888.88,0.007,5.15,26.14,-888.888
1970,"09","1970-09",35.484,1.39,0.4,0.14,1.07,-888.888,-888.888,-888.888,-888.88,0.013,7.65,0.233,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,5.77,-888.88,-888.88,-888.88,0.0134,4.87,24.81,-888.888
1970,"10","1970-10",76.809,1.33,0.37,0.22,0.81,-888.888,-888.888,-888.888,-888.88,0.008,7.4,0.265,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,4.93,-888.88,-888.88,-888.88,0.0144,4.84,25.02,-888.888
1970,"11","1970-11",80.03,1.57,0.36,0.2,0.87,-888.888,-888.888,-888.888,-888.88,0.031,6.06,1.409,0.68,-888.888,-888.88,-888.88,-888.88,-888.88,4.89,-888.88,-888.88,-888.88,0.0172,4.76,26.24,-888.888
1970,"12","1970-12",40.625,1.64,0.39,0.18,0.93,-888.888,-888.888,-888.888,-888.88,0.118,5.82,1.859,0.68,-888.888,-888.88,-888.88,-888.88,-888.88,4.98,-888.88,-888.88,-888.88,0.0119,4.93,26.31,-888.888
1971,"01","1971-01",22.779,1.58,0.42,0.2,1.01,-888.888,-888.888,-888.888,-888.88,0.022,6.16,2.342,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,4.74,-888.88,-888.88,-888.88,0.0102,4.99,25.51,-888.888
1971,"02","1971-02",35.867,1.56,0.43,0.2,0.93,-888.888,-888.888,-888.888,-888.88,0.011,6.36,2.885,0.64,-888.888,-888.88,-888.88,-888.88,-888.88,5.43,-888.88,-888.88,-888.88,0.0102,4.99,27.95,-888.888
1971,"03","1971-03",33.491,1.61,0.43,0.22,0.96,-888.888,-888.888,-888.888,-888.88,0.04,6.2,3.015,0.62,-888.888,-888.88,-888.88,-888.88,-888.88,5.21,-888.88,-888.88,-888.88,0.0117,4.93,27.81,-888.888
1971,"04","1971-04",266.619,1.53,0.33,0.21,0.66,-888.888,-888.888,-888.888,-888.88,0.038,6.14,3.745,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,3.48,-888.88,-888.88,-888.88,0.0174,4.76,28.8,-888.888
1971,"05","1971-05",202.214,1.3,0.27,0.21,0.58,-888.888,-888.888,-888.888,-888.88,0.009,6.16,2.168,0.48,-888.888,-888.88,-888.88,-888.88,-888.88,3.29,-888.88,-888.88,-888.88,0.0214,4.67,27.76,-888.888
1971,"06","1971-06",10.804,1.34,0.33,0.12,0.94,-888.888,-888.888,-888.888,-888.88,0.005,6.65,0.365,0.56,-888.888,-888.88,-888.88,-888.88,-888.88,4.97,-888.88,-888.88,-888.88,0.015,4.82,24.29,-888.888
1971,"07","1971-07",8.464,1.35,0.37,0.11,1.09,-888.888,-888.888,-888.888,-888.88,0.006,7.17,0.459,0.57,-888.888,-888.88,-888.88,-888.88,-888.88,5.68,-888.88,-888.88,-888.88,0.016,4.79,25.83,-888.888
1971,"08","1971-08",14.757,1.28,0.35,0.09,1.01,-888.888,-888.888,-888.888,-888.88,0.049,6.6,0.46,0.49,-888.888,-888.88,-888.88,-888.88,-888.88,5.43,-888.88,-888.88,-888.88,0.0105,4.98,25.84,-888.888
1971,"09","1971-09",10.457,1.2,0.36,0.11,1.16,-888.888,-888.888,-888.888,-888.88,0.013,6.6,0.093,0.45,-888.888,-888.88,-888.88,-888.88,-888.88,6.32,-888.88,-888.88,-888.88,0.012,4.92,24.05,-888.888
1971,"10","1971-10",41.366,1.31,0.38,0.2,1.02,-888.888,-888.888,-888.888,-888.88,0.007,6.62,0.078,0.52,-888.888,-888.88,-888.88,-888.88,-888.88,5.71,-888.88,-888.88,-888.88,0.0122,4.91,24.31,-888.888
1971,"11","1971-11",22.069,1.37,0.4,0.17,1,-888.888,-888.888,-888.888,-888.88,0.007,6.73,0.451,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,5.55,-888.88,-888.88,-888.88,0.0098,5.01,24.71,-888.888
1971,"12","1971-12",48.8,1.51,0.41,0.19,0.91,-888.888,-888.888,-888.888,-888.88,0.006,6.7,1.186,0.49,-888.888,-888.88,-888.88,-888.88,-888.88,4.78,-888.88,-888.88,-888.88,0.0105,4.98,25.4,-888.888
1972,"01","1972-01",32.563,1.53,0.41,0.17,0.91,-888.888,-888.888,-888.888,-888.88,0.006,6.05,1.497,0.57,-888.888,-888.88,-888.88,-888.88,-888.88,5,-888.88,-888.88,-888.88,0.0093,5.03,25.93,-888.888
