"Year","Month","Year_Month","flow_mm","volwt_Ca","volwt_Mg","volwt_K","volwt_Na","volwt_Al_Ferron","volwt_TMAl","volwt_OMAl","volwt_Al_ICP","volwt_NH4","volwt_SO4","volwt_NO3","volwt_Cl","volwt_PO4","volwt_DOC","volwt_TDN","volwt_DON","volwt_DIC","volwt_SiO2","volwt_Mn","volwt_Fe","volwt_F","volwt_H","volwt_pH","volwt_SpecCond","volwt_ANC"
1964,"04","1964-04",235.793,1.71,0.36,0.21,0.72,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"05","1964-05",82.518,1.5,0.34,0.2,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"06","1964-06",5.177,1.55,0.35,0.1,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"07","1964-07",11.754,1.34,0.2,0.1,0.91,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"08","1964-08",18.379,1.17,0.43,0.12,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"09","1964-09",0.834,1.3,0.44,0.14,1.19,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"10","1964-10",6.739,0.99,0.45,0.36,1.48,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"11","1964-11",54.104,1.14,0.42,0.25,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1964,"12","1964-12",84.23,1.02,0.4,0.31,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"01","1965-01",38.332,0.99,0.38,0.42,0.87,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"02","1965-02",41.349,0.96,0.38,0.2,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"03","1965-03",50.024,0.97,0.4,0.18,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"04","1965-04",192.451,1.15,0.37,0.2,0.8,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"05","1965-05",48.664,1.24,0.34,0.18,0.8,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"06","1965-06",15.809,1.22,0.38,0.09,1.01,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.8888,-888.88,-888.888,-888.888
1965,"07","1965-07",4.117,1.39,0.38,0.1,1.02,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0052,5.29,25.03,-888.888
1965,"08","1965-08",0.211,1.51,0.51,0.22,1.36,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0039,5.41,30.49,-888.888
1965,"09","1965-09",35.566,1.6,0.44,0.13,1.1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0048,5.32,29.42,-888.888
1965,"10","1965-10",74.673,1.58,0.38,0.18,0.86,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0057,5.24,27.53,-888.888
1965,"11","1965-11",87.851,1.49,0.39,0.19,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0078,5.11,25.99,-888.888
1965,"12","1965-12",34.829,1.51,0.39,0.15,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0076,5.12,23.26,-888.888
1966,"01","1966-01",35.508,1.59,0.42,0.15,0.97,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0066,5.18,23.95,-888.888
1966,"02","1966-02",25.949,1.51,0.41,0.18,1.03,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0052,5.28,22.32,-888.888
1966,"03","1966-03",118.665,1.58,0.42,0.22,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0066,5.18,23.31,-888.888
1966,"04","1966-04",184.749,1.53,0.39,0.21,0.79,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0167,4.78,23.61,-888.888
1966,"05","1966-05",122.26,1.36,0.36,0.22,0.76,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0158,4.8,23.33,-888.888
1966,"06","1966-06",40.67,1.32,0.36,0.1,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0096,5.02,22.18,-888.888
1966,"07","1966-07",8.802,1.41,0.41,0.09,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0098,5.01,21.07,-888.888
1966,"08","1966-08",27.518,1.51,0.43,0.27,0.83,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0133,4.88,23.89,-888.888
1966,"09","1966-09",24.052,1.37,0.4,0.06,0.96,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0156,4.81,21.79,-888.888
1966,"10","1966-10",49.68,1.31,0.4,0.19,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0225,4.65,22.79,-888.888
1966,"11","1966-11",129.632,1.37,0.35,0.16,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0119,4.92,23.32,-888.888
1966,"12","1966-12",58.521,1.38,0.37,0.14,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0096,5.02,23.35,-888.888
1967,"01","1967-01",28.492,1.46,0.39,0.14,0.97,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0223,4.65,22.4,-888.888
1967,"02","1967-02",18.208,1.43,0.4,0.16,1.04,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0249,4.6,23.02,-888.888
1967,"03","1967-03",46.922,1.46,0.4,0.22,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0311,4.51,23.26,-888.888
1967,"04","1967-04",246.762,1.53,0.37,0.25,0.69,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0369,4.43,23.76,-888.888
1967,"05","1967-05",138.738,1.41,0.35,0.22,0.77,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0239,4.62,22.71,-888.888
1967,"06","1967-06",27.012,1.32,0.35,0.14,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0238,4.62,21.78,-888.888
1967,"07","1967-07",11.935,1.36,0.35,0.07,1.01,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0153,4.82,20.63,-888.888
1967,"08","1967-08",12.431,1.58,0.34,0.08,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.012,4.92,24.26,-888.888
1967,"09","1967-09",32.225,1.64,0.44,0.13,1.11,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0061,5.21,23.47,-888.888
1967,"10","1967-10",93.751,1.55,0.39,0.2,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0097,5.01,24.3,-888.888
1967,"11","1967-11",79.004,1.56,0.4,0.16,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0172,4.76,23.01,-888.888
1967,"12","1967-12",79.485,1.48,0.39,0.21,0.89,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0081,5.09,23.12,-888.888
1968,"01","1968-01",22.654,1.28,0.39,0.17,1.03,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0259,4.59,22.51,-888.888
1968,"02","1968-02",26.432,1.37,0.42,0.18,1.02,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0944,4.03,22.68,-888.888
1968,"03","1968-03",195.163,1.5,0.4,0.26,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0122,4.92,24.5,-888.888
1968,"04","1968-04",200.114,1.38,0.39,0.33,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0096,5.02,24.37,-888.888
1968,"05","1968-05",160.679,1.28,0.37,0.27,0.88,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0107,4.97,22.73,-888.888
1968,"06","1968-06",128.019,1.26,0.36,0.16,0.85,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0104,4.98,22.22,-888.888
1968,"07","1968-07",16.336,1.2,0.35,0.09,0.94,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0103,4.99,21.9,-888.888
1968,"08","1968-08",0.406,1.59,0.46,0.2,1.41,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0032,5.49,22.24,-888.888
1968,"09","1968-09",2.231,1.69,0.53,0.28,2.06,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0048,5.32,25.24,-888.888
1968,"10","1968-10",3.116,1.7,0.57,0.47,1.67,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0046,5.33,26.37,-888.888
1968,"11","1968-11",28.615,1.51,0.47,0.31,1.14,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0149,4.83,24.65,-888.888
1968,"12","1968-12",48.104,1.63,0.44,0.25,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0194,4.71,24.56,-888.888
1969,"01","1969-01",25.32,1.56,0.39,0.2,1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0101,5,23.53,-888.888
1969,"02","1969-02",17.987,1.55,0.4,0.2,1.03,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0112,4.95,23.67,-888.888
1969,"03","1969-03",31.961,1.54,0.41,0.23,0.91,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.012,4.92,22.56,-888.888
1969,"04","1969-04",400.291,1.56,0.37,0.26,0.68,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0248,4.61,22.37,-888.888
1969,"05","1969-05",133.494,1.53,0.33,0.26,0.82,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0248,4.61,21.82,-888.888
1969,"06","1969-06",20.9,1.34,0.32,0.13,0.91,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0128,4.89,20.41,-888.888
1969,"07","1969-07",53.866,1.56,0.34,0.18,0.87,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0116,4.94,24,-888.888
1969,"08","1969-08",49.679,1.53,0.32,0.1,0.8,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0139,4.86,23.07,-888.888
1969,"09","1969-09",6.034,1.44,0.35,0.07,1.03,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.012,4.92,21.39,-888.888
1969,"10","1969-10",14.694,1.31,0.41,0.36,1.12,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0114,4.94,21.98,-888.888
1969,"11","1969-11",106.714,1.77,0.43,0.26,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.025,4.6,26.19,-888.888
1969,"12","1969-12",113.979,1.79,0.39,0.19,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.03,4.52,27.46,-888.888
1970,"01","1970-01",25.749,1.78,0.41,0.21,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0269,4.57,26.9,-888.888
1970,"02","1970-02",64.16,1.84,0.42,0.26,0.9,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0265,4.58,27.44,-888.888
1970,"03","1970-03",29.476,1.77,0.43,0.24,0.95,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0094,5.03,26.25,-888.888
1970,"04","1970-04",237.92,1.9,0.41,0.29,0.76,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0148,4.83,26.85,-888.888
1970,"05","1970-05",78.271,1.75,0.37,0.31,0.8,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0127,4.9,27.8,-888.888
1970,"06","1970-06",7.379,1.46,0.37,0.13,1.02,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0064,5.2,22.59,-888.888
1970,"07","1970-07",9.344,1.44,0.36,0.09,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0071,5.15,22.22,-888.888
1970,"08","1970-08",12.065,1.54,0.37,0.15,0.92,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0074,5.13,23.31,-888.888
1970,"09","1970-09",22.357,1.56,0.42,0.13,1.03,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0059,5.23,24.24,-888.888
1970,"10","1970-10",67.493,1.5,0.4,0.2,0.83,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0079,5.1,24.99,-888.888
1970,"11","1970-11",72.512,1.78,0.4,0.18,0.88,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0112,4.95,27,-888.888
1970,"12","1970-12",41.897,1.84,0.42,0.17,0.93,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0109,4.96,25.65,-888.888
1971,"01","1971-01",21.706,1.76,0.43,0.18,1,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0094,5.03,25.2,-888.888
1971,"02","1971-02",35.191,1.73,0.45,0.17,0.96,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0077,5.11,27.93,-888.888
1971,"03","1971-03",33.112,1.77,0.43,0.19,0.98,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0078,5.11,27.65,-888.888
1971,"04","1971-04",254.005,1.78,0.38,0.22,0.71,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0109,4.96,29.59,-888.888
1971,"05","1971-05",178.917,1.57,0.33,0.24,0.63,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0124,4.91,28.44,-888.888
1971,"06","1971-06",10.339,1.5,0.36,0.14,0.96,-888.888,-888.888,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.888,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,-888.88,0.0074,5.13,23.3,-888.888
1971,"07","1971-07",6.724,1.47,0.39,0.1,0.96,-888.888,-888.888,-888.888,-888.88,0.012,5.94,0.217,0.58,-888.888,-888.88,-888.88,-888.88,-888.88,6.11,-888.88,-888.88,-888.88,0.0065,5.19,22.55,-888.888
1971,"08","1971-08",13.035,1.38,0.35,0.08,0.9,-888.888,-888.888,-888.888,-888.88,0.017,6.5,0.228,0.54,-888.888,-888.88,-888.88,-888.88,-888.88,5.59,-888.88,-888.88,-888.88,0.0108,4.97,23.48,-888.888
1971,"09","1971-09",7.983,1.34,0.35,0.07,0.97,-888.888,-888.888,-888.888,-888.88,0.02,5.03,0.166,0.39,-888.888,-888.88,-888.88,-888.88,-888.88,5.79,-888.88,-888.88,-888.88,0.0089,5.05,24.05,-888.888
